Timestamp (ms), Piezo Value Left, Piezo Value Right, Flex Value Middle, rf Distance left, rf Distance right, Label
162245,47,52,767,99,113, middle
162435,44,50,768,95,114, middle
162625,47,51,767,109,92, middle
162814,44,50,768,100,95, middle
163003,48,52,767,94,95, middle
163202,47,52,767,116,87, middle
163391,44,49,766,122,85, middle
163581,48,52,767,89,89, middle
163770,45,49,767,91,114, middle
163959,46,52,767,96,95, middle
164147,47,50,767,93,98, middle
164335,46,50,767,91,94, middle
164522,48,52,767,91,106, middle
164711,45,49,767,96,90, middle
164898,46,52,768,116,86, middle
165087,45,49,767,93,91, middle
165274,45,51,768,97,91, middle
165473,45,50,767,96,108, middle
165662,47,51,767,98,106, middle
165851,45,50,768,95,106, middle
166043,47,50,767,118,110, middle
166235,47,52,768,120,89, middle
166425,45,49,767,99,109, middle
166615,46,52,768,120,109, middle
166818,48,52,768,100,108, middle
167009,45,50,766,118,90, middle
167199,48,51,767,109,90, middle
167388,44,49,767,107,90, middle
167589,45,50,767,106,107, middle
167780,47,50,767,111,90, middle
167969,45,50,768,109,88, middle
168158,48,51,768,106,88, middle
168349,46,50,768,101,98, middle
168538,47,51,767,106,89, middle
168727,44,50,767,99,89, middle
168926,45,50,767,103,86, middle
169115,48,52,768,107,89, middle
169304,44,49,767,106,92, middle
169493,48,52,767,104,88, middle
169682,46,49,767,119,86, middle
169871,47,52,767,103,86, middle
170060,46,49,767,105,88, middle
170249,47,52,767,96,95, middle
170439,46,49,767,97,93, middle
170627,47,51,767,94,91, middle
170814,48,51,767,94,89, middle
171001,45,49,767,100,89, middle
171190,49,52,767,96,90, middle
171377,46,50,767,118,88, middle
171566,46,51,768,98,90, middle
171753,47,51,767,96,95, middle
171941,44,49,767,98,91, middle
172129,47,52,767,94,88, middle
172316,45,49,768,99,89, middle
172503,44,50,767,99,88, middle
172693,46,50,767,97,91, middle
172880,43,50,767,97,101, middle
173069,47,52,767,97,96, middle
173257,45,49,768,100,91, middle
173446,47,52,768,97,87, middle
173633,46,50,767,98,110, middle
173823,47,52,767,97,94, middle
174011,47,50,767,94,92, middle
174198,45,50,767,94,88, middle
174385,47,52,768,100,89, middle
174574,44,49,767,91,89, middle
174761,46,51,768,96,91, middle
174951,46,50,767,90,92, middle
175138,45,50,768,94,92, middle
175325,46,52,767,103,86, middle
175514,44,49,767,97,88, middle
175701,48,52,768,94,87, middle
175888,45,50,768,94,88, middle
176075,43,49,767,98,86, middle
176262,47,52,768,98,85, middle
176461,46,52,767,97,86, middle
176648,45,50,766,100,89, middle
176837,46,51,767,100,89, middle
177025,47,51,767,101,85, middle
177216,44,50,768,103,96, middle
177405,48,51,767,103,89, middle
177605,46,50,768,106,87, middle
177794,44,50,768,96,89, middle
177981,48,52,767,91,88, middle
178168,45,49,767,96,89, middle
178355,44,50,768,91,87, middle
178542,46,51,767,101,87, middle
178730,44,49,768,119,88, middle
178920,47,52,767,91,93, middle
179107,46,50,767,94,96, middle
179294,45,51,768,93,92, middle
179484,46,50,767,94,94, middle
179671,45,50,767,91,94, middle
179858,47,52,768,92,91, middle
180045,46,49,767,92,111, middle
180234,47,52,768,92,92, middle
180421,47,50,767,92,88, middle
180608,45,49,768,103,86, middle
180797,49,52,768,103,88, middle
180997,47,52,767,103,88, middle
181186,45,49,767,105,86, middle
181375,48,52,768,97,92, middle
181565,45,49,767,96,92, middle
181764,46,49,766,97,88, middle
181951,46,51,768,94,92, middle
182138,47,51,767,120,89, middle
182328,45,50,767,119,90, middle
182518,48,50,766,95,95, middle
182706,45,49,767,99,89, middle
182893,48,52,768,101,89, middle
183082,45,49,767,97,87, middle
183269,46,51,767,93,93, middle
183456,48,51,767,92,92, middle
183643,44,49,766,99,90, middle
183833,49,52,768,92,90, middle
184020,45,49,767,92,90, middle
184207,47,51,767,118,90, middle
184409,47,51,768,107,113, middle
184600,45,49,767,93,108, middle
184789,48,52,768,95,106, middle
184978,47,49,767,93,92, middle
185165,45,50,768,96,90, middle
185352,49,51,768,95,90, middle
185551,49,52,767,95,90, middle
185738,47,49,767,103,113, middle
185929,48,52,768,100,99, middle
186121,46,49,767,99,100, middle
186310,48,52,767,109,103, middle
186501,45,49,767,90,98, middle
186688,48,52,767,93,112, middle
186877,47,49,767,90,110, middle
187066,48,52,767,97,112, middle
187256,46,49,767,97,112, middle
187456,46,49,768,93,109, middle
187645,49,52,767,95,109, middle
187845,48,52,768,119,108, middle
188037,45,49,767,100,109, middle
188228,49,52,767,92,109, middle
188420,46,50,768,100,111, middle
188611,47,50,767,116,87, middle
188800,46,50,767,118,93, middle
188990,48,50,767,96,89, middle
189177,46,49,767,97,90, middle
189364,48,52,767,117,89, middle
189553,47,49,767,90,94, middle
189837,46,50,768,87,95, middle
190024,49,52,767,90,91, middle
190211,46,49,766,89,89, middle
190398,47,50,767,93,94, middle
190588,49,50,768,90,97, middle
190775,45,50,768,99,98, middle
190963,50,52,767,96,97, middle
191151,48,49,767,95,95, middle
191339,47,52,768,99,93, middle
191527,48,50,767,96,91, middle
191714,44,49,768,96,89, middle
191913,46,49,768,96,93, middle
192101,49,52,768,117,95, middle
192291,44,49,768,101,90, middle
192480,49,52,768,120,94, middle
192670,46,49,767,99,94, middle
192860,47,52,768,116,90, middle
193050,46,49,767,97,90, middle
193237,47,52,768,117,93, middle
193427,45,49,767,115,92, middle
193617,47,52,768,96,89, middle
193804,48,50,767,118,95, middle
193994,47,51,768,120,110, middle
194186,47,50,767,96,100, middle
194375,48,52,767,116,92, middle
194565,45,49,767,91,91, middle
194752,46,51,768,96,99, middle
194940,48,51,767,117,97, middle
195132,47,51,767,118,97, middle
195322,47,50,766,94,96, middle
195510,45,50,768,99,95, middle
195698,47,51,767,99,95, middle
195898,47,51,768,93,95, middle
196097,47,52,768,97,110, middle
196287,44,50,767,119,106, middle
196479,47,50,768,110,109, middle
196670,45,51,768,118,109, middle
196862,46,49,767,95,107, middle
197051,46,51,767,95,90, middle
197238,47,50,767,96,108, middle
197430,45,51,767,98,88, middle
197617,47,51,767,94,90, middle
197804,45,49,767,93,92, middle
197991,46,52,768,96,100, middle
198180,45,49,767,97,89, middle
198367,45,50,768,95,89, middle
198554,48,51,767,99,100, middle
198743,45,49,768,96,98, middle
198931,48,52,767,94,99, middle
199119,45,49,767,101,99, middle
199308,46,51,768,99,87, middle
199498,45,49,767,99,90, middle
199685,45,50,767,95,94, middle
199873,46,51,767,94,86, middle
200060,44,49,767,94,87, middle
200247,45,51,767,94,85, middle
200434,46,50,767,96,86, middle
200621,43,49,766,93,85, middle
200808,46,52,767,95,108, middle
200997,44,49,766,96,90, middle
201184,44,50,767,96,91, middle
201383,44,50,767,98,111, middle
201573,47,50,767,92,117, middle
201765,46,51,768,96,110, middle
201954,45,50,767,92,110, middle
202143,45,50,767,93,90, middle
202330,47,51,767,93,88, middle
202517,45,48,766,93,87, middle
202704,46,51,768,97,94, middle
202892,47,50,767,97,99, middle
203080,45,50,767,98,97, middle
203268,46,51,767,107,114, middle
203459,44,49,766,91,94, middle
203646,47,52,767,94,90, middle
203833,46,49,767,98,90, middle
204023,46,51,767,121,89, middle
204213,46,50,767,96,111, middle
204403,45,51,768,96,108, middle
204604,48,52,767,96,110, middle
204793,45,49,768,108,110, middle
204984,46,52,767,100,110, middle
205186,47,52,767,116,110, middle
205389,47,50,767,101,95, middle
205578,44,50,767,98,110, middle
205768,46,51,767,98,98, middle
205956,44,49,767,96,96, middle
206144,46,52,767,99,96, middle
206334,43,49,767,96,98, middle
206522,45,51,768,100,101, middle
206712,45,49,766,96,110, middle
206901,46,52,768,119,105, middle
207093,45,49,767,119,113, middle
207295,44,49,767,91,91, middle
207482,46,52,768,91,94, middle
207669,45,50,768,91,90, middle
207856,42,49,767,91,92, middle
208043,47,52,767,91,92, middle
208230,45,49,766,91,91, middle
208420,46,51,768,93,90, middle
208607,46,50,768,101,90, middle
208796,44,50,767,90,91, middle
208983,45,52,768,91,94, middle
209170,45,49,766,118,88, middle
209360,45,51,767,92,93, middle
209547,45,50,767,98,95, middle
209735,43,49,768,96,93, middle
209923,47,52,767,92,88, middle
210110,42,48,767,91,91, middle
210297,46,51,767,95,90, middle
210484,47,51,767,116,95, middle
210676,43,50,767,98,88, middle
210863,46,52,768,95,109, middle
211052,43,49,767,93,93, middle
211239,46,52,768,95,91, middle
211426,45,50,767,96,92, middle
211613,43,49,767,99,92, middle
211801,46,52,766,95,95, middle
211989,43,49,767,117,88, middle
212178,45,51,766,93,108, middle
212367,45,50,767,93,88, middle
212554,43,50,767,93,94, middle
212741,46,52,767,91,92, middle
212931,43,49,767,93,89, middle
213118,45,51,768,91,90, middle
213305,46,50,767,98,88, middle
213492,43,49,767,104,87, middle
213681,45,51,768,102,110, middle
213872,44,50,768,97,93, middle
214060,45,52,767,113,92, middle
214249,43,48,766,99,92, middle
214437,45,51,767,95,98, middle
214625,45,50,768,95,90, middle
214812,43,50,768,95,92, middle
214999,47,52,768,91,116, middle
215191,43,49,767,91,93, middle
215378,46,52,768,91,91, middle
215565,44,49,767,95,90, middle
215752,43,50,767,91,96, middle
215939,45,52,767,93,89, middle
216126,44,49,767,91,92, middle
216313,43,50,768,91,90, middle
216500,46,51,767,91,108, middle
216689,43,48,768,96,111, middle
216879,45,51,768,96,106, middle
217080,46,51,768,99,106, middle
217270,43,49,767,102,99, middle
217462,45,50,766,97,113, middle
217652,44,50,767,96,96, middle
217840,45,50,767,102,99, middle
218029,43,49,767,102,90, middle
218218,45,51,768,100,89, middle
218407,43,49,766,99,87, middle
218594,44,51,768,98,105, middle
218783,44,49,767,98,97, middle
218971,43,50,767,97,94, middle
219159,45,51,768,97,90, middle
219346,42,49,767,97,88, middle
219547,42,48,767,115,90, middle
219736,45,52,767,115,91, middle
219926,43,49,767,115,93, middle
220116,45,51,767,115,90, middle
220306,42,49,768,115,88, middle
220495,45,52,767,115,88, middle
220684,43,48,768,115,88, middle
220873,44,51,768,94,88, middle
221060,45,50,766,115,88, middle
221249,43,50,768,97,88, middle
221436,46,52,767,119,95, middle
221626,42,49,767,121,109, middle
221820,44,49,768,122,108, middle
222012,44,51,767,122,110, middle
222214,46,52,767,156,109, middle
222408,42,50,767,156,110, middle
222610,44,51,767,119,111, middle
222802,42,49,767,115,112, middle
222994,45,51,768,115,115, middle
223186,42,50,767,96,112, middle
223376,44,50,767,115,111, middle
223568,46,51,768,121,110, middle
223760,44,49,766,100,114, middle
223951,45,52,767,91,114, middle
224154,46,51,768,105,101, middle
224344,43,49,767,116,113, middle
224536,44,50,767,101,112, middle
224727,44,51,768,101,112, middle
224940,44,49,768,96,99, middle
225128,46,52,767,98,107, middle
225317,44,49,767,91,99, middle
225505,43,50,767,95,101, middle
225694,45,51,767,98,98, middle
225882,42,49,767,101,98, middle
226083,42,49,767,124,90, middle
226275,44,50,767,99,107, middle
226465,43,50,768,116,110, middle
226657,43,49,767,117,110, middle
226849,46,52,767,115,110, middle
227041,42,49,767,109,112, middle
227232,46,51,767,97,112, middle
227432,46,51,768,121,88, middle
227622,43,50,768,118,110, middle
227814,44,49,767,108,110, middle
228005,43,51,768,98,115, middle
228195,45,49,768,100,101, middle
228385,45,51,767,102,114, middle
228579,42,49,767,96,101, middle
228768,45,51,767,115,109, middle
228960,44,49,767,119,108, middle
229152,46,50,767,118,108, middle
229344,45,51,768,120,108, middle
229547,46,52,767,95,108, middle
229747,46,52,767,102,110, middle
229938,43,49,767,117,110, middle
230130,45,50,767,118,110, middle
230322,45,51,767,118,109, middle
230514,43,48,766,118,107, middle
230719,43,50,767,102,109, middle
230910,45,50,766,96,108, middle
231099,44,50,768,96,110, middle
231288,45,50,767,96,109, middle
231477,42,49,767,120,112, middle
231669,45,50,767,118,110, middle
231861,46,51,767,121,108, middle
232053,44,48,766,117,110, middle
232245,46,51,767,118,116, middle
232437,44,50,767,115,89, middle
232626,48,51,767,94,109, middle
232815,45,49,767,115,113, middle
233009,46,49,767,115,110, middle
233201,48,52,768,115,112, middle
233403,48,51,767,112,110, middle
233594,46,49,767,95,109, middle
233783,48,51,767,95,107, middle
233984,48,51,768,95,89, middle
234171,46,49,766,99,110, middle
234361,48,52,768,94,111, middle
234550,45,49,767,97,110, middle
234740,49,52,767,94,110, middle
234940,47,52,767,107,112, middle
235134,45,50,768,98,112, middle
235324,47,50,768,95,110, middle
235513,47,50,767,99,88, middle
235700,50,52,768,97,108, middle
235889,50,49,767,117,110, middle
236081,53,52,768,122,89, middle
236271,48,49,767,100,93, middle
236460,50,52,768,102,69, middle
236647,46,49,767,97,68, middle
236833,47,50,767,122,68, middle
237022,48,51,767,102,69, middle
237210,40,49,768,102,68, middle
237411,41,49,767,81,68, middle
237609,43,49,767,79,92, middle
237795,40,51,766,82,86, middle
237981,50,50,767,82,85, middle
238180,46,51,767,115,84, middle
238369,43,49,766,100,90, middle
238558,50,51,768,99,89, middle
238745,45,48,767,103,106, middle
238936,49,51,768,119,71, middle
239125,48,48,767,118,105, middle
239316,55,52,767,120,97, middle
239509,50,49,768,123,105, middle
239701,49,50,766,117,107, middle
239893,46,51,767,116,106, middle
240084,44,48,767,116,107, middle
240286,48,48,767,116,63, middle
240484,46,48,766,120,71, middle
240673,49,51,767,119,71, middle
240875,48,52,768,122,71, middle
241077,50,50,767,95,77, middle
241263,41,48,766,111,77, middle
241464,42,48,767,100,88, middle
241652,46,51,766,120,84, middle
241844,43,48,767,95,87, middle
242031,46,50,767,102,97, middle
242220,47,49,767,109,112, middle
242411,48,51,768,99,108, middle
242601,46,49,768,96,97, middle
242789,48,50,767,100,95, middle
242978,50,51,767,118,102, middle
243169,48,50,768,116,95, middle
243359,51,50,767,98,98, middle
243547,48,49,767,97,96, middle
243735,53,51,767,115,111, middle
243927,51,50,767,102,111, middle
244131,54,51,768,97,111, middle
244331,54,51,768,116,111, middle
244523,53,49,768,103,108, middle
244714,55,52,768,97,93, middle
244902,51,48,767,99,108, middle
245092,55,52,767,101,96, middle
245281,52,49,767,104,97, middle
245470,51,51,767,109,109, middle
245661,48,49,768,107,95, middle
245850,50,52,767,109,95, middle
246039,48,49,767,109,107, middle
246233,49,52,767,109,107, middle
246435,48,51,767,107,109, middle
246626,47,50,767,103,109, middle
246828,47,51,768,104,109, middle
247019,48,49,767,100,109, middle
247221,48,49,767,100,110, middle
247412,51,52,768,99,110, middle
247602,49,48,766,102,110, middle
247804,50,49,767,100,110, middle
248006,51,50,766,98,110, middle
248207,48,51,767,98,110, middle
248407,46,50,767,98,110, middle
248610,48,52,769,102,111, middle
248801,45,49,767,103,111, middle
248992,48,51,767,98,111, middle
249193,47,51,768,98,108, middle
249383,44,49,767,100,109, middle
249574,45,50,767,98,111, middle
249764,43,50,767,97,118, middle
249954,45,50,767,103,107, middle
250145,41,50,768,98,109, middle
250335,42,50,767,99,110, middle
250525,41,50,767,98,110, middle
250728,42,51,768,100,113, middle
250919,40,48,767,100,111, middle
251110,43,52,768,99,111, middle
251311,43,51,767,99,107, middle
251501,40,49,767,103,108, middle
251692,42,51,767,99,111, middle
251882,40,49,768,100,111, middle
252084,41,50,767,100,111, middle
252286,41,51,768,99,110, middle
252476,40,49,767,101,108, middle
252667,42,51,768,98,115, middle
252857,39,48,768,98,115, middle
253060,39,49,767,97,111, middle
253250,42,51,768,98,111, middle
253440,40,49,768,97,99, middle
253628,42,51,768,97,95, middle
253816,40,49,766,97,97, middle
254004,40,51,768,99,97, middle
254192,41,50,767,101,97, middle
254381,40,50,767,97,98, middle
254569,42,51,767,97,97, middle
254757,39,48,767,99,112, middle
254947,43,51,767,99,112, middle
255150,42,50,766,103,98, middle
255339,40,49,768,116,108, middle
255531,42,50,767,115,107, middle
255722,41,50,767,100,107, middle
255924,41,51,767,98,107, middle
256113,40,49,767,99,108, middle
256303,41,51,767,103,109, middle
256494,40,48,766,99,110, middle
256684,42,51,768,99,110, middle
256885,43,51,767,99,110, middle
257086,43,51,768,100,109, middle
257277,39,49,767,98,111, middle
257469,41,50,767,103,111, middle
257671,41,49,766,98,111, middle
257872,40,49,767,98,108, middle
258062,41,51,767,101,107, middle
258253,39,48,766,101,107, middle
258444,42,51,768,98,117, middle
258634,39,48,767,98,111, middle
258824,41,51,768,99,111, middle
259024,41,51,767,99,111, middle
259224,41,51,767,99,109, middle
259414,38,48,766,117,97, middle
259604,42,51,767,100,96, middle
259795,38,48,766,98,108, middle
259985,41,51,768,100,112, middle
260176,38,49,767,102,111, middle
260367,41,50,767,99,111, middle
260568,39,49,767,99,96, middle
260756,38,49,767,99,110, middle
260946,41,50,767,102,98, middle
261135,38,48,767,118,92, middle
261325,39,50,767,120,70, middle
261514,39,48,767,93,70, middle
261713,38,48,767,114,112, middle
261907,40,50,766,116,108, middle
262099,40,51,768,119,98, middle
262289,39,49,766,119,98, middle
262501,41,51,768,87,97, middle
262688,39,49,768,99,97, middle
262876,38,50,767,114,94, middle
263066,40,50,767,96,97, middle
263254,38,49,767,114,96, middle
