Timestamp (ms), Piezo Value Left, Piezo Value Right, Flex Value Middle, rf Distance left, rf Distance right, Label
3069516, 18, 59, 751, 61.00, 101.00, left
3069727, 18, 60, 752, 61.00, 101.00, left
3069938, 18, 60, 751, 61.00, 101.00, left
3070149, 17, 60, 751, 61.00, 101.00, left
3070360, 18, 60, 752, 61.00, 101.00, left
3070571, 17, 59, 751, 61.00, 101.00, left
3070782, 18, 60, 752, 61.00, 101.00, left
3070993, 17, 59, 752, 61.00, 101.00, left
3071205, 18, 60, 752, 61.00, 101.00, left
3071417, 17, 60, 752, 61.00, 101.00, left
3071629, 18, 59, 751, 61.00, 101.00, left
3071841, 18, 60, 751, 61.00, 101.00, left
3072055, 17, 60, 751, 61.00, 101.00, left
3072267, 18, 59, 751, 61.00, 101.00, left
3072479, 17, 60, 751, 61.00, 101.00, left
3072691, 18, 59, 752, 61.00, 101.00, left
3072903, 18, 60, 751, 61.00, 101.00, left
3073119, 18, 60, 751, 61.00, 101.00, left
3073330, 18, 59, 751, 61.00, 101.00, left
3073541, 18, 60, 751, 61.00, 101.00, left
3073752, 17, 59, 752, 61.00, 101.00, left
3073963, 18, 60, 751, 61.00, 101.00, left
3074174, 17, 60, 752, 61.00, 101.00, left
3074385, 18, 59, 751, 61.00, 101.00, left
3074594, 18, 60, 751, 61.00, 101.00, left
3074805, 18, 59, 752, 61.00, 101.00, left
3075017, 17, 60, 752, 61.00, 101.00, left
3075229, 18, 59, 751, 61.00, 101.00, left
3075441, 18, 59, 752, 61.00, 101.00, left
3075653, 15, 60, 751, 61.00, 101.00, left
3075865, 18, 59, 751, 61.00, 101.00, left
3076077, 18, 60, 751, 61.00, 101.00, left
3076289, 17, 60, 751, 61.00, 101.00, left
3076501, 18, 59, 751, 61.00, 101.00, left
3076713, 17, 60, 751, 61.00, 101.00, left
3076927, 17, 60, 751, 61.00, 101.00, left
3077143, 17, 59, 751, 61.00, 101.00, left
3077354, 17, 60, 751, 61.00, 101.00, left
3077565, 18, 59, 751, 61.00, 101.00, left
3077776, 17, 60, 752, 61.00, 101.00, left
3077987, 18, 60, 752, 61.00, 101.00, left
3078198, 18, 59, 752, 61.00, 101.00, left
3078409, 17, 60, 751, 61.00, 101.00, left
3078620, 18, 59, 751, 61.00, 101.00, left
3078831, 18, 60, 751, 61.00, 101.00, left
3079042, 17, 59, 752, 61.00, 101.00, left
3079253, 17, 60, 751, 61.00, 101.00, left
3079467, 17, 60, 751, 61.00, 101.00, left
3079679, 17, 59, 752, 61.00, 101.00, left
3079891, 17, 60, 751, 61.00, 101.00, left
3080103, 18, 60, 752, 61.00, 101.00, left
3080315, 17, 59, 751, 61.00, 101.00, left
3080527, 17, 60, 752, 61.00, 101.00, left
3080739, 17, 59, 751, 61.00, 101.00, left
3080951, 17, 60, 751, 61.00, 101.00, left
3081167, 17, 60, 751, 61.00, 101.00, left
3081378, 18, 59, 751, 61.00, 101.00, left
3081589, 17, 60, 751, 61.00, 101.00, left
3081800, 18, 60, 751, 61.00, 101.00, left
3082014, 18, 59, 750, 61.00, 101.00, left
3082225, 17, 60, 751, 61.00, 101.00, left
3082436, 18, 59, 751, 61.00, 101.00, left
3082647, 18, 60, 751, 61.00, 101.00, left
3082858, 17, 59, 751, 61.00, 101.00, left
3083070, 17, 59, 751, 61.00, 101.00, left
3083282, 18, 60, 751, 61.00, 101.00, left
3083494, 18, 59, 751, 61.00, 101.00, left
3083706, 17, 60, 751, 61.00, 101.00, left
3083918, 17, 60, 751, 61.00, 101.00, left
3084130, 18, 59, 752, 61.00, 101.00, left
3084342, 18, 60, 751, 61.00, 101.00, left
3084556, 17, 60, 750, 61.00, 101.00, left
3084768, 17, 59, 752, 61.00, 101.00, left
3084984, 18, 60, 751, 61.00, 101.00, left
3085195, 17, 60, 751, 61.00, 101.00, left
3085406, 18, 59, 751, 61.00, 101.00, left
3085617, 17, 60, 752, 61.00, 101.00, left
3085828, 18, 59, 751, 61.00, 101.00, left
3086039, 17, 60, 752, 61.00, 101.00, left
3086250, 18, 59, 751, 61.00, 101.00, left
3086461, 17, 60, 751, 61.00, 101.00, left
3086672, 17, 60, 751, 61.00, 101.00, left
3086884, 18, 59, 751, 61.00, 101.00, left
3087098, 17, 60, 752, 61.00, 101.00, left
3087310, 17, 60, 752, 61.00, 101.00, left
3087522, 18, 59, 751, 61.00, 101.00, left
3087734, 18, 60, 751, 61.00, 101.00, left
3087946, 17, 59, 751, 61.00, 101.00, left
3088158, 18, 60, 751, 61.00, 101.00, left
3088370, 17, 60, 751, 61.00, 101.00, left
3088582, 18, 59, 751, 61.00, 101.00, left
3088794, 18, 60, 751, 61.00, 101.00, left
3089010, 17, 60, 751, 61.00, 101.00, left
3089221, 18, 59, 750, 61.00, 101.00, left
3089432, 17, 60, 752, 61.00, 101.00, left
3089646, 17, 59, 751, 61.00, 101.00, left
3089857, 17, 60, 751, 61.00, 101.00, left
3090068, 18, 60, 752, 61.00, 101.00, left
3090279, 18, 59, 751, 61.00, 101.00, left
3090490, 17, 60, 751, 61.00, 101.00, left
3090701, 19, 59, 751, 61.00, 101.00, left
3090913, 17, 60, 751, 61.00, 101.00, left
3091125, 17, 59, 751, 61.00, 101.00, left
3091337, 17, 59, 751, 61.00, 101.00, left
3091549, 17, 60, 751, 61.00, 101.00, left
3091761, 17, 59, 751, 61.00, 101.00, left
3091973, 18, 60, 751, 61.00, 101.00, left
3092187, 17, 60, 751, 61.00, 101.00, left
3092399, 18, 59, 751, 61.00, 101.00, left
3092613, 17, 60, 751, 61.00, 101.00, left
3092824, 17, 60, 751, 61.00, 101.00, left
3093035, 18, 59, 752, 61.00, 101.00, left
3093246, 18, 60, 752, 61.00, 101.00, left
3093457, 17, 59, 752, 61.00, 101.00, left
3093668, 17, 60, 751, 61.00, 101.00, left
3093879, 17, 59, 751, 61.00, 101.00, left
3094090, 17, 60, 751, 61.00, 101.00, left
3094301, 17, 60, 751, 61.00, 101.00, left
3094513, 18, 59, 751, 61.00, 101.00, left
3094727, 17, 60, 752, 61.00, 101.00, left
3094939, 17, 59, 752, 61.00, 101.00, left
3095151, 18, 59, 751, 61.00, 101.00, left
3095363, 17, 60, 752, 61.00, 101.00, left
3095575, 17, 59, 751, 61.00, 101.00, left
3095787, 18, 60, 751, 61.00, 101.00, left
3095999, 17, 60, 751, 61.00, 101.00, left
3096211, 17, 59, 751, 61.00, 101.00, left
3096423, 18, 60, 751, 61.00, 101.00, left
3096635, 17, 59, 751, 61.00, 101.00, left
3096851, 17, 59, 751, 61.00, 101.00, left
3097062, 18, 60, 751, 61.00, 101.00, left
3097276, 17, 60, 752, 61.00, 101.00, left
3097487, 18, 59, 751, 61.00, 101.00, left
3097698, 17, 60, 751, 61.00, 101.00, left
3097909, 17, 59, 751, 61.00, 101.00, left
3098120, 18, 60, 751, 61.00, 101.00, left
3098332, 17, 59, 751, 61.00, 101.00, left
3098544, 18, 59, 752, 61.00, 101.00, left
3098756, 17, 60, 752, 61.00, 101.00, left
3098968, 17, 59, 751, 61.00, 101.00, left
3099180, 17, 60, 751, 61.00, 101.00, left
3099392, 17, 60, 751, 61.00, 101.00, left
3099604, 17, 59, 752, 61.00, 101.00, left
3099966, 18, 59, 751, 61.00, 101.00, left
3100179, 17, 60, 751, 61.00, 101.00, left
3100390, 18, 59, 751, 61.00, 101.00, left
3100601, 18, 59, 751, 61.00, 101.00, left
3100812, 17, 60, 751, 61.00, 101.00, left
3101023, 17, 59, 751, 61.00, 101.00, left
3101234, 17, 60, 751, 61.00, 101.00, left
3101445, 17, 59, 751, 61.00, 101.00, left
3101656, 18, 60, 751, 61.00, 101.00, left
3101867, 17, 59, 751, 61.00, 101.00, left
3102079, 18, 59, 751, 61.00, 101.00, left
3102293, 18, 60, 751, 61.00, 101.00, left
3102505, 17, 59, 751, 61.00, 101.00, left
3102717, 17, 59, 751, 61.00, 101.00, left
3102929, 17, 60, 751, 61.00, 101.00, left
3103141, 17, 59, 751, 61.00, 101.00, left
3103353, 18, 60, 752, 61.00, 101.00, left
3103565, 16, 59, 751, 61.00, 101.00, left
3103777, 17, 59, 751, 61.00, 101.00, left
3103989, 17, 60, 751, 61.00, 101.00, left
3104205, 16, 60, 752, 61.00, 101.00, left
3104416, 17, 59, 751, 61.00, 101.00, left
3104627, 17, 60, 752, 61.00, 101.00, left
3104841, 17, 59, 752, 61.00, 101.00, left
3105052, 18, 60, 751, 61.00, 101.00, left
3105263, 17, 60, 751, 61.00, 101.00, left
3105474, 18, 59, 751, 61.00, 101.00, left
3105685, 17, 60, 751, 61.00, 101.00, left
3105897, 17, 59, 751, 61.00, 101.00, left
3106108, 17, 60, 751, 61.00, 101.00, left
3106320, 17, 59, 751, 61.00, 101.00, left
3106532, 18, 59, 751, 61.00, 101.00, left
3106744, 17, 60, 752, 61.00, 101.00, left
3106956, 17, 59, 751, 61.00, 101.00, left
3107168, 17, 60, 752, 61.00, 101.00, left
3107382, 17, 60, 752, 61.00, 101.00, left
3107594, 17, 59, 751, 61.00, 101.00, left
3107806, 17, 60, 751, 61.00, 101.00, left
3108021, 17, 60, 751, 61.00, 101.00, left
3108232, 18, 59, 752, 61.00, 101.00, left
3108443, 17, 60, 751, 61.00, 101.00, left
3108654, 17, 59, 750, 61.00, 101.00, left
3108865, 17, 60, 751, 61.00, 101.00, left
3109076, 17, 59, 751, 61.00, 101.00, left
3109287, 18, 59, 751, 61.00, 101.00, left
3109498, 18, 60, 751, 61.00, 101.00, left
3109709, 17, 59, 751, 61.00, 101.00, left
3109923, 18, 60, 751, 61.00, 101.00, left
3110134, 17, 59, 751, 61.00, 101.00, left
3110346, 17, 59, 751, 61.00, 101.00, left
3110558, 18, 60, 751, 61.00, 101.00, left
3110770, 18, 59, 751, 61.00, 101.00, left
3110982, 17, 60, 752, 61.00, 101.00, left
3111194, 17, 59, 751, 61.00, 101.00, left
3111406, 18, 59, 751, 61.00, 101.00, left
3111618, 17, 60, 752, 61.00, 101.00, left
3111830, 18, 59, 751, 61.00, 101.00, left
3112046, 18, 59, 751, 61.00, 101.00, left
3112257, 17, 60, 752, 61.00, 101.00, left
3112471, 17, 59, 751, 61.00, 101.00, left
3112682, 18, 59, 752, 61.00, 101.00, left
3112893, 17, 60, 751, 61.00, 101.00, left
3113104, 17, 59, 751, 61.00, 101.00, left
3113315, 17, 60, 751, 61.00, 101.00, left
3113527, 18, 59, 751, 61.00, 101.00, left
3113739, 17, 60, 751, 61.00, 101.00, left
3113951, 17, 60, 752, 61.00, 101.00, left
3114163, 17, 59, 752, 61.00, 101.00, left
3114375, 18, 60, 751, 61.00, 101.00, left
3114587, 17, 59, 751, 61.00, 101.00, left
3114799, 18, 60, 751, 61.00, 101.00, left
3115013, 17, 60, 751, 61.00, 101.00, left
3115225, 17, 59, 751, 61.00, 101.00, left
3115437, 18, 60, 751, 61.00, 101.00, left
3115649, 17, 59, 751, 61.00, 101.00, left
3115865, 17, 59, 752, 61.00, 101.00, left
3116076, 18, 60, 752, 61.00, 101.00, left
3116287, 18, 59, 752, 61.00, 101.00, left
3116498, 18, 59, 751, 61.00, 101.00, left
3116709, 18, 60, 751, 61.00, 101.00, left
3116920, 17, 59, 751, 61.00, 101.00, left
3117131, 17, 60, 751, 61.00, 101.00, left
3117342, 17, 59, 752, 61.00, 101.00, left
3117556, 17, 60, 751, 61.00, 101.00, left
3117768, 17, 60, 751, 61.00, 101.00, left
3117980, 17, 59, 751, 61.00, 101.00, left
3118192, 18, 60, 752, 61.00, 101.00, left
3118404, 17, 59, 751, 61.00, 101.00, left
3118616, 18, 59, 751, 61.00, 101.00, left
3118828, 17, 60, 751, 61.00, 101.00, left
3119040, 17, 59, 751, 61.00, 101.00, left
3119252, 17, 60, 751, 61.00, 101.00, left
3119464, 16, 60, 751, 61.00, 101.00, left
3119676, 18, 59, 751, 61.00, 101.00, left
3119892, 18, 59, 751, 61.00, 101.00, left
3120106, 17, 60, 751, 61.00, 101.00, left
3120317, 18, 59, 751, 61.00, 101.00, left
3120528, 17, 60, 751, 61.00, 101.00, left
3120739, 17, 59, 751, 61.00, 101.00, left
3120950, 18, 60, 751, 61.00, 101.00, left
3121161, 18, 60, 751, 61.00, 101.00, left
3121373, 17, 59, 751, 61.00, 101.00, left
3121585, 17, 60, 751, 61.00, 101.00, left
3121797, 17, 59, 752, 61.00, 101.00, left
3122009, 18, 59, 751, 61.00, 101.00, left
3122221, 17, 60, 751, 61.00, 101.00, left
3122433, 17, 59, 751, 61.00, 101.00, left
3122647, 17, 60, 751, 61.00, 101.00, left
3122859, 17, 59, 752, 61.00, 101.00, left
3123071, 18, 59, 751, 61.00, 101.00, left
3123283, 18, 60, 752, 61.00, 101.00, left
3123495, 17, 59, 751, 61.00, 101.00, left
3123711, 17, 59, 751, 61.00, 101.00, left
3123922, 18, 60, 752, 61.00, 101.00, left
3124133, 18, 59, 752, 61.00, 101.00, left
3124344, 18, 60, 751, 61.00, 101.00, left
3124555, 17, 59, 751, 61.00, 101.00, left
3124766, 18, 59, 752, 61.00, 101.00, left
3124977, 17, 60, 751, 61.00, 101.00, left
3125191, 18, 59, 751, 61.00, 101.00, left
3125402, 17, 60, 752, 61.00, 101.00, left
3125614, 17, 59, 751, 61.00, 101.00, left
3125826, 19, 59, 751, 61.00, 101.00, left
3126038, 17, 60, 751, 61.00, 101.00, left
3126250, 17, 59, 751, 61.00, 101.00, left
3126462, 18, 59, 752, 61.00, 101.00, left
3126674, 17, 60, 752, 61.00, 101.00, left
3126886, 17, 59, 752, 61.00, 101.00, left
3127098, 18, 60, 751, 61.00, 101.00, left
3127310, 18, 59, 751, 61.00, 101.00, left
3127522, 17, 59, 751, 61.00, 101.00, left
3127740, 18, 59, 751, 61.00, 101.00, left
3127951, 17, 60, 751, 61.00, 101.00, left
3128162, 17, 59, 751, 61.00, 101.00, left
3128373, 17, 60, 751, 61.00, 101.00, left
3128584, 17, 59, 752, 61.00, 101.00, left
3128795, 17, 60, 751, 61.00, 101.00, left
3129006, 18, 59, 752, 61.00, 101.00, left
3129217, 18, 60, 751, 61.00, 101.00, left
3129428, 17, 60, 751, 61.00, 101.00, left
3129640, 17, 59, 752, 61.00, 101.00, left
3129852, 17, 60, 751, 61.00, 101.00, left
3130066, 18, 59, 751, 61.00, 101.00, left
3130278, 18, 59, 751, 61.00, 101.00, left
3130490, 17, 60, 751, 61.00, 101.00, left
3130702, 17, 59, 751, 61.00, 101.00, left
3130914, 18, 59, 751, 61.00, 101.00, left
3131126, 17, 60, 751, 61.00, 101.00, left
3131338, 18, 59, 751, 61.00, 101.00, left
3131554, 17, 59, 751, 61.00, 101.00, left
3131765, 17, 60, 751, 61.00, 101.00, left
3131976, 18, 59, 751, 61.00, 101.00, left
3132187, 17, 60, 751, 61.00, 101.00, left
3132398, 17, 59, 752, 61.00, 101.00, left
3132612, 18, 59, 751, 61.00, 101.00, left
3132823, 18, 60, 751, 61.00, 101.00, left
3133034, 17, 59, 752, 61.00, 101.00, left
3133246, 17, 60, 751, 61.00, 101.00, left
3133457, 18, 59, 752, 61.00, 101.00, left
3133669, 18, 60, 751, 61.00, 101.00, left
3133881, 17, 60, 751, 61.00, 101.00, left
3134093, 17, 59, 751, 61.00, 101.00, left
3134305, 18, 60, 751, 61.00, 101.00, left
3134517, 18, 59, 752, 61.00, 101.00, left
3134729, 17, 59, 751, 61.00, 101.00, left
3134941, 17, 60, 752, 61.00, 101.00, left
3135156, 18, 59, 751, 61.00, 101.00, left
3135372, 17, 59, 751, 61.00, 101.00, left
3135583, 17, 60, 751, 61.00, 101.00, left
3135794, 17, 59, 751, 61.00, 101.00, left
3136005, 18, 60, 751, 61.00, 101.00, left
3136216, 18, 59, 751, 61.00, 101.00, left
3136427, 17, 59, 751, 61.00, 101.00, left
3136638, 17, 60, 751, 61.00, 101.00, left
3136849, 18, 59, 751, 61.00, 101.00, left
3137061, 17, 60, 751, 61.00, 101.00, left
3137273, 17, 59, 751, 61.00, 101.00, left
3137485, 18, 59, 751, 61.00, 101.00, left
3137699, 17, 60, 751, 61.00, 101.00, left
3137911, 17, 59, 751, 61.00, 101.00, left
3138123, 17, 60, 752, 61.00, 101.00, left
3138335, 18, 60, 752, 61.00, 101.00, left
3138547, 18, 59, 751, 61.00, 101.00, left
3138759, 17, 60, 752, 61.00, 101.00, left
3138971, 17, 59, 752, 61.00, 101.00, left
3139183, 18, 59, 751, 61.00, 101.00, left
3139399, 18, 60, 752, 61.00, 101.00, left
3139610, 18, 59, 751, 61.00, 101.00, left
3139821, 17, 60, 751, 61.00, 101.00, left
3140032, 17, 59, 750, 61.00, 101.00, left
3140246, 18, 59, 752, 61.00, 101.00, left
3140457, 17, 60, 751, 61.00, 101.00, left
3140669, 17, 59, 751, 61.00, 101.00, left
3140881, 18, 59, 751, 61.00, 101.00, left
3141093, 18, 60, 752, 61.00, 101.00, left
3141305, 17, 59, 751, 61.00, 101.00, left
3141517, 18, 60, 751, 61.00, 101.00, left
3141729, 18, 59, 751, 61.00, 101.00, left
3141941, 18, 59, 751, 61.00, 101.00, left
3142153, 17, 60, 751, 61.00, 101.00, left
3142365, 18, 59, 751, 61.00, 101.00, left
3142577, 18, 60, 752, 61.00, 101.00, left
3142791, 17, 60, 751, 61.00, 101.00, left
3143003, 18, 59, 751, 61.00, 101.00, left
3143219, 17, 59, 751, 61.00, 101.00, left
3143430, 18, 60, 751, 61.00, 101.00, left
3143641, 18, 59, 751, 61.00, 101.00, left
3143852, 17, 60, 751, 61.00, 101.00, left
3144063, 18, 59, 751, 61.00, 101.00, left
3144274, 18, 60, 751, 61.00, 101.00, left
3144485, 17, 59, 751, 61.00, 101.00, left
3144696, 17, 59, 751, 61.00, 101.00, left
3144908, 17, 60, 751, 61.00, 101.00, left
3145120, 18, 59, 751, 61.00, 101.00, left
3145334, 18, 59, 751, 61.00, 101.00, left
3145546, 17, 60, 751, 61.00, 101.00, left
3145758, 17, 59, 751, 61.00, 101.00, left
3145970, 18, 60, 751, 61.00, 101.00, left
3146182, 17, 59, 751, 61.00, 101.00, left
3146394, 17, 59, 751, 61.00, 101.00, left
3146606, 17, 60, 751, 61.00, 101.00, left
3146818, 18, 59, 751, 61.00, 101.00, left
3147030, 17, 59, 751, 61.00, 101.00, left
3147246, 17, 60, 751, 61.00, 101.00, left
3147457, 18, 59, 751, 61.00, 101.00, left
3147668, 17, 60, 751, 61.00, 101.00, left
3147882, 17, 60, 751, 61.00, 101.00, left
3148093, 18, 59, 751, 61.00, 101.00, left
3148304, 17, 60, 751, 61.00, 101.00, left
3148515, 18, 59, 751, 61.00, 101.00, left
3148727, 17, 60, 751, 61.00, 101.00, left
3148939, 17, 60, 751, 61.00, 101.00, left
3149151, 18, 59, 751, 61.00, 101.00, left
3149363, 17, 60, 752, 61.00, 101.00, left
3149575, 17, 59, 751, 61.00, 101.00, left
3149787, 17, 59, 751, 61.00, 101.00, left
3149999, 17, 60, 752, 61.00, 101.00, left
3150211, 17, 59, 752, 61.00, 101.00, left
3150425, 18, 60, 751, 61.00, 101.00, left
3150637, 17, 59, 751, 61.00, 101.00, left
3150849, 17, 59, 751, 61.00, 101.00, left
3151065, 18, 60, 751, 61.00, 101.00, left
3151276, 17, 59, 751, 61.00, 101.00, left
3151487, 17, 59, 752, 61.00, 101.00, left
3151698, 17, 60, 750, 61.00, 101.00, left
3151909, 16, 59, 751, 61.00, 101.00, left
3152120, 18, 60, 752, 61.00, 101.00, left
3152331, 17, 59, 751, 61.00, 101.00, left
3152542, 17, 59, 751, 61.00, 101.00, left
3152753, 17, 59, 751, 61.00, 101.00, left
3152967, 18, 59, 751, 61.00, 101.00, left
3153179, 18, 60, 752, 61.00, 101.00, left
3153391, 17, 59, 751, 61.00, 101.00, left
3153603, 17, 59, 751, 61.00, 101.00, left
3153815, 17, 60, 751, 61.00, 101.00, left
3154027, 18, 59, 751, 61.00, 101.00, left
3154239, 17, 60, 751, 61.00, 101.00, left
3154451, 17, 59, 751, 61.00, 101.00, left
3154663, 18, 59, 751, 61.00, 101.00, left
3154875, 18, 60, 751, 61.00, 101.00, left
3155091, 17, 60, 751, 61.00, 101.00, left
3155302, 18, 59, 752, 61.00, 101.00, left
3155516, 17, 60, 751, 61.00, 101.00, left
3155727, 17, 59, 751, 61.00, 101.00, left
3155938, 17, 59, 751, 61.00, 101.00, left
3156149, 17, 59, 751, 61.00, 101.00, left
3156360, 17, 59, 751, 61.00, 101.00, left
3156571, 17, 60, 751, 61.00, 101.00, left
3156782, 18, 59, 751, 61.00, 101.00, left
3156994, 17, 60, 751, 61.00, 101.00, left
3157206, 17, 59, 751, 61.00, 101.00, left
3157418, 18, 59, 751, 61.00, 101.00, left
3157630, 17, 60, 751, 61.00, 101.00, left
3157844, 17, 59, 752, 61.00, 101.00, left
3158056, 18, 59, 751, 61.00, 101.00, left
3158268, 17, 60, 752, 61.00, 101.00, left
3158480, 17, 59, 751, 61.00, 101.00, left
3158692, 18, 60, 751, 61.00, 101.00, left
3158908, 17, 60, 752, 61.00, 101.00, left
3159119, 17, 59, 751, 61.00, 101.00, left
3159330, 17, 60, 751, 61.00, 101.00, left
3159541, 17, 59, 751, 61.00, 101.00, left
3159752, 17, 59, 751, 61.00, 101.00, left
3159963, 17, 59, 751, 61.00, 101.00, left
3160174, 17, 59, 750, 61.00, 101.00, left
3160388, 17, 60, 751, 61.00, 101.00, left
3160599, 17, 59, 751, 61.00, 101.00, left
3160811, 17, 59, 751, 61.00, 101.00, left
3161023, 17, 60, 751, 61.00, 101.00, left
3161235, 17, 59, 751, 61.00, 101.00, left
3161447, 17, 60, 751, 61.00, 101.00, left
3161659, 17, 59, 751, 61.00, 101.00, left
3161871, 17, 59, 751, 61.00, 101.00, left
3162083, 17, 60, 751, 61.00, 101.00, left
3162295, 17, 59, 751, 61.00, 101.00, left
3162507, 17, 60, 751, 61.00, 101.00, left
3162719, 18, 59, 751, 61.00, 101.00, left
3162937, 17, 59, 751, 61.00, 101.00, left
3163148, 18, 59, 751, 61.00, 101.00, left
3163359, 18, 60, 752, 61.00, 101.00, left
3163570, 17, 59, 751, 61.00, 101.00, left
3163781, 17, 60, 751, 61.00, 101.00, left
3163992, 17, 59, 751, 61.00, 101.00, left
3164204, 18, 59, 751, 61.00, 101.00, left
3164416, 17, 59, 752, 61.00, 101.00, left
3164628, 18, 59, 751, 61.00, 101.00, left
3164840, 17, 60, 752, 61.00, 101.00, left
3165052, 18, 59, 751, 61.00, 101.00, left
3165264, 18, 59, 751, 61.00, 101.00, left
3165478, 17, 60, 752, 61.00, 101.00, left
3165690, 17, 59, 751, 61.00, 101.00, left
3165902, 17, 59, 751, 61.00, 101.00, left
3166114, 17, 59, 751, 61.00, 101.00, left
3166326, 18, 59, 751, 61.00, 101.00, left
3166538, 17, 60, 751, 61.00, 101.00, left
3166754, 17, 60, 751, 61.00, 101.00, left
3166965, 18, 59, 752, 61.00, 101.00, left
3167176, 17, 60, 752, 61.00, 101.00, left
3167387, 17, 59, 751, 61.00, 101.00, left
3167598, 17, 60, 751, 61.00, 101.00, left
3167809, 17, 59, 751, 61.00, 101.00, left
3168023, 17, 59, 751, 61.00, 101.00, left
3168235, 17, 60, 751, 61.00, 101.00, left
3168447, 18, 59, 752, 61.00, 101.00, left
3168659, 17, 59, 751, 61.00, 101.00, left
3168871, 16, 60, 751, 61.00, 101.00, left
3169083, 18, 59, 751, 61.00, 101.00, left
3169295, 17, 60, 751, 61.00, 101.00, left
3169507, 17, 59, 751, 61.00, 101.00, left
3169719, 18, 59, 751, 61.00, 101.00, left
3169931, 17, 60, 751, 61.00, 101.00, left
3170143, 18, 59, 751, 61.00, 101.00, left
3170355, 17, 60, 751, 61.00, 101.00, left
3170573, 17, 60, 751, 61.00, 101.00, left
3170809, 17, 60, 752, 61.00, 101.00, left
3171020, 17, 59, 751, 61.00, 101.00, left
3171231, 17, 60, 751, 61.00, 101.00, left
3171442, 17, 59, 751, 61.00, 101.00, left
3171653, 17, 60, 751, 61.00, 101.00, left
3171864, 17, 59, 751, 61.00, 101.00, left
3172075, 18, 59, 751, 61.00, 101.00, left
3172286, 17, 60, 751, 61.00, 101.00, left
3172497, 17, 59, 751, 61.00, 101.00, left
3172709, 17, 60, 751, 61.00, 101.00, left
3172920, 17, 59, 751, 61.00, 101.00, left
3173134, 17, 59, 751, 61.00, 101.00, left
3173346, 18, 60, 751, 61.00, 101.00, left
3173558, 17, 59, 751, 61.00, 101.00, left
3173770, 17, 59, 751, 61.00, 101.00, left
3173982, 17, 60, 751, 61.00, 101.00, left
3174194, 17, 59, 751, 61.00, 101.00, left
3174406, 17, 60, 751, 61.00, 101.00, left
3174620, 17, 59, 751, 61.00, 101.00, left
3174831, 18, 59, 751, 61.00, 101.00, left
3175042, 16, 60, 751, 61.00, 101.00, left
3175253, 18, 59, 751, 61.00, 101.00, left
3175464, 17, 60, 751, 61.00, 101.00, left
3175686, 18, 60, 752, 61.00, 101.00, left
3175897, 17, 59, 751, 61.00, 101.00, left
3176108, 18, 59, 751, 61.00, 101.00, left
3176320, 17, 60, 751, 61.00, 101.00, left
3176532, 17, 59, 751, 61.00, 101.00, left
3176744, 18, 60, 751, 61.00, 101.00, left
3176956, 19, 59, 752, 61.00, 101.00, left
3177168, 18, 59, 751, 61.00, 101.00, left
3177380, 18, 60, 750, 61.00, 101.00, left
3177592, 19, 59, 751, 61.00, 101.00, left
3177804, 18, 60, 751, 61.00, 101.00, left
3178016, 19, 59, 751, 61.00, 101.00, left
3178231, 19, 59, 751, 61.00, 101.00, left
3178446, 19, 59, 752, 61.00, 101.00, left
3178657, 18, 60, 751, 61.00, 101.00, left
3178868, 19, 59, 751, 61.00, 101.00, left
3179079, 19, 60, 752, 61.00, 101.00, left
3179290, 19, 59, 751, 61.00, 101.00, left
3179501, 19, 60, 751, 61.00, 101.00, left
3179712, 20, 59, 751, 61.00, 101.00, left
3179923, 19, 59, 751, 61.00, 101.00, left
3180134, 19, 59, 751, 61.00, 101.00, left
3180345, 19, 59, 751, 61.00, 101.00, left
3180557, 19, 60, 751, 61.00, 101.00, left
3180771, 19, 59, 751, 61.00, 101.00, left
3180983, 20, 59, 751, 61.00, 101.00, left
3181195, 19, 60, 752, 61.00, 101.00, left
3181407, 20, 59, 752, 61.00, 101.00, left
3181619, 19, 60, 752, 61.00, 101.00, left
3181831, 19, 60, 751, 61.00, 101.00, left
3182043, 19, 59, 751, 61.00, 101.00, left
3182255, 19, 60, 751, 61.00, 101.00, left
3182470, 19, 60, 752, 61.00, 101.00, left
3182681, 20, 59, 751, 61.00, 101.00, left
3182892, 18, 60, 752, 61.00, 101.00, left
3183103, 19, 59, 752, 61.00, 101.00, left
3183312, 18, 60, 751, 61.00, 101.00, left
3183523, 19, 59, 751, 61.00, 101.00, left
3183734, 19, 60, 752, 61.00, 101.00, left
3183945, 19, 59, 751, 61.00, 101.00, left
3184156, 19, 60, 752, 61.00, 101.00, left
3184367, 19, 59, 751, 61.00, 101.00, left
3184578, 19, 59, 751, 61.00, 101.00, left
3184790, 19, 60, 751, 61.00, 101.00, left
3185002, 20, 59, 752, 61.00, 101.00, left
3185214, 19, 60, 751, 61.00, 101.00, left
3185426, 19, 59, 751, 61.00, 101.00, left
3185640, 20, 59, 752, 61.00, 101.00, left
3185852, 19, 60, 751, 61.00, 101.00, left
3186064, 19, 59, 751, 61.00, 101.00, left
3186276, 19, 59, 751, 61.00, 101.00, left
3186492, 18, 60, 751, 61.00, 101.00, left
3186703, 19, 59, 751, 61.00, 101.00, left
3186914, 20, 60, 751, 61.00, 101.00, left
3187125, 19, 60, 751, 61.00, 101.00, left
3187336, 19, 59, 751, 61.00, 101.00, left
3187547, 18, 60, 751, 61.00, 101.00, left
